Word,Start,End,Length,UtteranceName,Speaker,Filename,Global_start,Global_end
a,0.88,0.94,0.05999999999999994,140_Adult2_AA-ML-MP,Adult2,AA-ML-MP,917.88,917.94
y,0.82,0.88,0.06000000000000005,140_Adult2_AA-ML-MP,Adult2,AA-ML-MP,917.82,917.88
il,0.75,0.82,0.06999999999999995,140_Adult2_AA-ML-MP,Adult2,AA-ML-MP,917.75,917.82
déménagé,0.42,0.75,0.33,140_Adult2_AA-ML-MP,Adult2,AA-ML-MP,917.42,917.75
a,0.39,0.42,0.02999999999999997,140_Adult2_AA-ML-MP,Adult2,AA-ML-MP,917.39,917.42
on,0.27,0.39,0.12,140_Adult2_AA-ML-MP,Adult2,AA-ML-MP,917.27,917.39
Ouais,0.0,0.06,0.06,140_Adult2_AA-ML-MP,Adult2,AA-ML-MP,917.0,917.06
féminin,5.42,5.96,0.54,140_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,206.42,206.96
objet,4.69,5.04,0.34999999999999964,140_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,205.69,206.04
un,4.65,4.69,0.040000000000000036,140_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,205.65,205.69
cherché,4.19,4.51,0.3199999999999994,140_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,205.19,205.51
j'ai,4.01,4.08,0.07000000000000028,140_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,205.01,205.08
heu,3.69,4.01,0.31999999999999984,140_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,204.69,205.01
mou,2.81,3.08,0.27,140_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,203.81,204.08
abandonné,2.2,2.7,0.5,140_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,203.2,203.7
j'ai,2.04,2.2,0.16000000000000014,140_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,203.04,203.2
Oui,1.85,2.04,0.18999999999999995,140_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,202.85,203.04
aban,0.59,0.92,0.33000000000000007,140_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,201.59,201.92
j'ai,0.46,0.59,0.12999999999999995,140_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,201.46,201.59
Mais,0.39,0.46,0.07,140_Adult2_AA-MJ-CJ,Adult2,AA-MJ-CJ,201.39,201.46
mais,15.02,15.21,0.19000000000000128,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,656.02,656.21
privé,7.73,7.99,0.2599999999999998,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,648.73,648.99
et,7.19,7.45,0.2599999999999998,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,648.19,648.45
public,6.14,7.02,0.8799999999999999,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,647.14,648.02
être,4.75,5.45,0.7000000000000002,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,645.75,646.45
peut,4.65,4.75,0.09999999999999964,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,645.65,645.75
avoir,4.37,4.53,0.16000000000000014,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,645.37,645.53
y,4.33,4.37,0.040000000000000036,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,645.33,645.37
doit,4.1,4.33,0.23000000000000043,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,645.1,645.33
Il,3.63,3.67,0.040000000000000036,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,644.63,644.67
sûr,3.5,3.63,0.1299999999999999,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,644.5,644.63
pas,3.4,3.5,0.10000000000000009,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,644.4,644.5
suis,3.24,3.4,0.1599999999999997,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,644.24,644.4
ne,3.07,3.1,0.03000000000000025,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,644.07,644.1
je,2.24,2.27,0.029999999999999805,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,643.24,643.27
que,2.21,2.24,0.03000000000000025,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,643.21,643.24
remarque,1.57,2.21,0.6399999999999999,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,642.57,643.21
enfin,1.45,1.57,0.1200000000000001,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,642.45,642.57
privées,1.3,1.45,0.1499999999999999,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,642.3,642.45
professions,0.79,1.3,0.51,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,641.79,642.3
des,0.66,0.79,0.13,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,641.66,641.79
c'est,0.57,0.66,0.09000000000000008,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,641.57,641.66
que,0.45,0.57,0.11999999999999994,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,641.45,641.57
pense,0.27,0.45,0.18,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,641.27,641.45
Je,0.23,0.27,0.04000000000000001,140_Adult2_AA-MG-CH,Adult2,AA-MG-CH,641.23,641.27
est,8.65,8.68,0.02999999999999936,140_Adult2_AA-AN-DL,Adult2,AA-AN-DL,250.65,250.68
y,7.4,7.45,0.04999999999999982,140_Adult2_AA-AN-DL,Adult2,AA-AN-DL,249.4,249.45
ça,7.05,7.25,0.20000000000000018,140_Adult2_AA-AN-DL,Adult2,AA-AN-DL,249.05,249.25
euh,4.44,4.47,0.02999999999999936,140_Adult2_AA-AN-DL,Adult2,AA-AN-DL,246.44,246.47
mm-hhhmm,0.12,1.22,1.1,140_Adult2_AA-AN-DL,Adult2,AA-AN-DL,242.12,243.22
Okay,0.0,0.12,0.12,140_Adult2_AA-AN-DL,Adult2,AA-AN-DL,242.0,242.12
chronos,5.8,6.23,0.4300000000000006,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1086.8,1087.23
les,5.6,5.8,0.20000000000000018,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1086.6,1086.8
sur,5.27,5.36,0.09000000000000075,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1086.27,1086.36
papier,4.84,5.0,0.16000000000000014,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1085.84,1086.0
un,4.8,4.84,0.040000000000000036,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1085.8,1085.84
fois,4.68,4.8,0.1200000000000001,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1085.68,1085.8
deux,4.39,4.46,0.07000000000000028,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1085.39,1085.46
papiers,4.08,4.39,0.3099999999999996,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1085.08,1085.39
les,4.01,4.08,0.07000000000000028,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1085.01,1085.08
rajouter,3.3,4.01,0.71,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1084.3,1085.01
faire,3.21,3.3,0.08999999999999986,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1084.21,1084.3
s'est,2.94,3.21,0.27,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1083.94,1084.21
on,2.9,2.94,0.040000000000000036,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1083.9,1083.94
avait,2.54,2.82,0.2799999999999998,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1083.54,1083.82
on,2.48,2.54,0.06000000000000005,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1083.48,1083.54
comico,2.07,2.48,0.41000000000000014,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1083.07,1083.48
qu'avec,1.8,2.07,0.2699999999999998,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1082.8,1083.07
dire,1.65,1.8,0.15000000000000013,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1082.65,1082.8
vous,1.57,1.65,0.07999999999999985,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1082.57,1082.65
de,1.53,1.57,0.040000000000000036,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1082.53,1082.57
envi,1.35,1.53,0.17999999999999994,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1082.35,1082.53
aussi,1.25,1.35,0.10000000000000009,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1082.25,1082.35
j'avais,0.9,1.25,0.35,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1081.9,1082.25
Mais,0.78,0.9,0.12,140_Adult1_AA-XA-EH,Adult1,AA-XA-EH,1081.78,1081.9
jeu,9.92,10.0,0.08000000000000007,140_Adult1_AA-LD-BF,Adult1,AA-LD-BF,910.92,911.0
ce,8.61,8.79,0.17999999999999972,140_Adult1_AA-LD-BF,Adult1,AA-LD-BF,909.61,909.79
de,8.58,8.61,0.02999999999999936,140_Adult1_AA-LD-BF,Adult1,AA-LD-BF,909.58,909.61
penses,8.48,8.58,0.09999999999999964,140_Adult1_AA-LD-BF,Adult1,AA-LD-BF,909.48,909.58
que,3.87,4.22,0.34999999999999964,140_Adult1_AA-LD-BF,Adult1,AA-LD-BF,904.87,905.22
qu'est-ce,2.8,3.66,0.8600000000000003,140_Adult1_AA-LD-BF,Adult1,AA-LD-BF,903.8,904.66
Alors,2.04,2.35,0.31000000000000005,140_Adult1_AA-LD-BF,Adult1,AA-LD-BF,903.04,903.35
bon,1.18,1.43,0.25,140_Adult1_AA-LD-BF,Adult1,AA-LD-BF,902.18,902.43
c'est,0.96,1.18,0.21999999999999997,140_Adult1_AA-LD-BF,Adult1,AA-LD-BF,901.96,902.18
que,0.86,0.96,0.09999999999999998,140_Adult1_AA-LD-BF,Adult1,AA-LD-BF,901.86,901.96
pense,0.68,0.86,0.17999999999999994,140_Adult1_AA-LD-BF,Adult1,AA-LD-BF,901.68,901.86
je,0.6,0.63,0.030000000000000027,140_Adult1_AA-LD-BF,Adult1,AA-LD-BF,901.6,901.63
que,0.57,0.6,0.030000000000000027,140_Adult1_AA-LD-BF,Adult1,AA-LD-BF,901.57,901.6
pense,0.47,0.57,0.09999999999999998,140_Adult1_AA-LD-BF,Adult1,AA-LD-BF,901.47,901.57
je,0.36,0.39,0.030000000000000027,140_Adult1_AA-LD-BF,Adult1,AA-LD-BF,901.36,901.39
écoutes,0.2,0.36,0.15999999999999998,140_Adult1_AA-LD-BF,Adult1,AA-LD-BF,901.2,901.36
bein,0.11,0.2,0.09000000000000001,140_Adult1_AA-LD-BF,Adult1,AA-LD-BF,901.11,901.2
Okay,0.0,0.11,0.11,140_Adult1_AA-LD-BF,Adult1,AA-LD-BF,901.0,901.11
Ouais,0.8,0.92,0.12,140_Adult1_AA-JL-AZ,Adult1,AA-JL-AZ,890.8,890.92
aliment,4.76,5.0,0.2400000000000002,140_Adult1_AA-GD-DD,Adult1,AA-GD-DD,719.76,720.0
un,4.65,4.76,0.10999999999999943,140_Adult1_AA-GD-DD,Adult1,AA-GD-DD,719.65,719.76
c'est,4.41,4.65,0.2400000000000002,140_Adult1_AA-GD-DD,Adult1,AA-GD-DD,719.41,719.65
question,3.51,3.92,0.41000000000000014,140_Adult1_AA-GD-DD,Adult1,AA-GD-DD,718.51,718.92
bonne,3.34,3.51,0.16999999999999993,140_Adult1_AA-GD-DD,Adult1,AA-GD-DD,718.34,718.51
la,3.27,3.34,0.06999999999999984,140_Adult1_AA-GD-DD,Adult1,AA-GD-DD,718.27,718.34
la,3.19,3.27,0.08000000000000007,140_Adult1_AA-GD-DD,Adult1,AA-GD-DD,718.19,718.27
posé,2.36,3.19,0.8300000000000001,140_Adult1_AA-GD-DD,Adult1,AA-GD-DD,717.36,718.19
pas,2.25,2.36,0.10999999999999988,140_Adult1_AA-GD-DD,Adult1,AA-GD-DD,717.25,717.36
n'as,2.19,2.25,0.06000000000000005,140_Adult1_AA-GD-DD,Adult1,AA-GD-DD,717.19,717.25
tu,2.02,2.19,0.16999999999999993,140_Adult1_AA-GD-DD,Adult1,AA-GD-DD,717.02,717.19
début,1.89,2.02,0.13000000000000012,140_Adult1_AA-GD-DD,Adult1,AA-GD-DD,716.89,717.02
le,1.86,1.89,0.029999999999999805,140_Adult1_AA-GD-DD,Adult1,AA-GD-DD,716.86,716.89
depuis,1.52,1.86,0.3400000000000001,140_Adult1_AA-GD-DD,Adult1,AA-GD-DD,716.52,716.86
et,1.25,1.52,0.27,140_Adult1_AA-GD-DD,Adult1,AA-GD-DD,716.25,716.52
oui,0.37,0.58,0.20999999999999996,140_Adult1_AA-GD-DD,Adult1,AA-GD-DD,715.37,715.58
Bah,0.0,0.07,0.07,140_Adult1_AA-GD-DD,Adult1,AA-GD-DD,715.0,715.07
imagined,3.54,3.82,0.2799999999999998,140_Adult1_AA-BO-CM,Adult1,AA-BO-CM,202.54,202.82
or,3.01,3.54,0.5300000000000002,140_Adult1_AA-BO-CM,Adult1,AA-BO-CM,202.01,202.54
real,2.86,3.01,0.1499999999999999,140_Adult1_AA-BO-CM,Adult1,AA-BO-CM,201.86,202.01
it,2.685,2.78,0.09499999999999975,140_Adult1_AA-BO-CM,Adult1,AA-BO-CM,201.685,201.78
is,2.57,2.685,0.11500000000000021,140_Adult1_AA-BO-CM,Adult1,AA-BO-CM,201.57,201.685
ask,2.28,2.57,0.29000000000000004,140_Adult1_AA-BO-CM,Adult1,AA-BO-CM,201.28,201.57
I,2.15,2.28,0.1299999999999999,140_Adult1_AA-BO-CM,Adult1,AA-BO-CM,201.15,201.28
Can,1.61,1.68,0.06999999999999984,140_Adult1_AA-BO-CM,Adult1,AA-BO-CM,200.61,200.68
mm-hmm,1.48,1.61,0.13000000000000012,140_Adult1_AA-BO-CM,Adult1,AA-BO-CM,200.48,200.61
it,1.12,1.32,0.19999999999999996,140_Adult1_AA-BO-CM,Adult1,AA-BO-CM,200.12,200.32
is,0.92,0.97,0.04999999999999993,140_Adult1_AA-BO-CM,Adult1,AA-BO-CM,199.92,199.97
a,0.66,0.92,0.26,140_Adult1_AA-BO-CM,Adult1,AA-BO-CM,199.66,199.92
it,0.45,0.57,0.11999999999999994,140_Adult1_AA-BO-CM,Adult1,AA-BO-CM,199.45,199.57
Is,0.24,0.45,0.21000000000000002,140_Adult1_AA-BO-CM,Adult1,AA-BO-CM,199.24,199.45
Okay,0.13,0.24,0.10999999999999999,140_Adult1_AA-BO-CM,Adult1,AA-BO-CM,199.13,199.24
là,17.53,17.84,0.3099999999999987,13_Parent_CA-XA-LA,Parent,CA-XA-LA,144.53,144.84
questions,3.6,4.07,0.4700000000000002,13_Parent_CA-XA-LA,Parent,CA-XA-LA,130.6,131.07
des,3.48,3.6,0.1200000000000001,13_Parent_CA-XA-LA,Parent,CA-XA-LA,130.48,130.6
poser,3.31,3.48,0.16999999999999993,13_Parent_CA-XA-LA,Parent,CA-XA-LA,130.31,130.48
peux,3.21,3.31,0.10000000000000009,13_Parent_CA-XA-LA,Parent,CA-XA-LA,130.21,130.31
tu,3.15,3.21,0.06000000000000005,13_Parent_CA-XA-LA,Parent,CA-XA-LA,130.15,130.21
continues,2.84,3.15,0.31000000000000005,13_Parent_CA-XA-LA,Parent,CA-XA-LA,129.84,130.15
y,2.81,2.84,0.029999999999999805,13_Parent_CA-XA-LA,Parent,CA-XA-LA,129.81,129.84
Vas,2.7,2.81,0.10999999999999988,13_Parent_CA-XA-LA,Parent,CA-XA-LA,129.7,129.81
bien,2.5,2.7,0.20000000000000018,13_Parent_CA-XA-LA,Parent,CA-XA-LA,129.5,129.7
voit,2.35,2.5,0.1499999999999999,13_Parent_CA-XA-LA,Parent,CA-XA-LA,129.35,129.5
te,2.29,2.35,0.06000000000000005,13_Parent_CA-XA-LA,Parent,CA-XA-LA,129.29,129.35
qu'on,2.17,2.24,0.07000000000000028,13_Parent_CA-XA-LA,Parent,CA-XA-LA,129.17,129.24
Voilà,1.77,2.05,0.2799999999999998,13_Parent_CA-XA-LA,Parent,CA-XA-LA,128.77,129.05
membre,5.29,5.72,0.4299999999999997,13_Parent_CA-MD-GD,Parent,CA-MD-GD,98.29,98.72
un,5.24,5.29,0.04999999999999982,13_Parent_CA-MD-GD,Parent,CA-MD-GD,98.24,98.29
plutôt,4.95,5.24,0.29000000000000004,13_Parent_CA-MD-GD,Parent,CA-MD-GD,97.95,98.24
c'est,4.82,4.95,0.1299999999999999,13_Parent_CA-MD-GD,Parent,CA-MD-GD,97.82,97.95
Non,4.68,4.82,0.14000000000000057,13_Parent_CA-MD-GD,Parent,CA-MD-GD,97.68,97.82
membre,4.18,4.68,0.5,13_Parent_CA-MD-GD,Parent,CA-MD-GD,97.18,97.68
ou,4.14,4.18,0.040000000000000036,13_Parent_CA-MD-GD,Parent,CA-MD-GD,97.14,97.18
organe,3.38,4.14,0.7599999999999998,13_Parent_CA-MD-GD,Parent,CA-MD-GD,96.38,97.14
un,3.22,3.38,0.1599999999999997,13_Parent_CA-MD-GD,Parent,CA-MD-GD,96.22,96.38
ou,2.87,3.22,0.3500000000000001,13_Parent_CA-MD-GD,Parent,CA-MD-GD,95.87,96.22
organe,2.15,2.87,0.7200000000000002,13_Parent_CA-MD-GD,Parent,CA-MD-GD,95.15,95.87
qu'un,1.98,2.15,0.16999999999999993,13_Parent_CA-MD-GD,Parent,CA-MD-GD,94.98,95.15
plutôt,1.72,1.98,0.26,13_Parent_CA-MD-GD,Parent,CA-MD-GD,94.72,94.98
membre,1.34,1.72,0.3799999999999999,13_Parent_CA-MD-GD,Parent,CA-MD-GD,94.34,94.72
un,1.28,1.34,0.06000000000000005,13_Parent_CA-MD-GD,Parent,CA-MD-GD,94.28,94.34
c'est,1.13,1.28,0.15000000000000013,13_Parent_CA-MD-GD,Parent,CA-MD-GD,94.13,94.28
dis,0.89,1.13,0.23999999999999988,13_Parent_CA-MD-GD,Parent,CA-MD-GD,93.89,94.13
je,0.66,0.89,0.22999999999999998,13_Parent_CA-MD-GD,Parent,CA-MD-GD,93.66,93.89
c'est,0.48,0.66,0.18000000000000005,13_Parent_CA-MD-GD,Parent,CA-MD-GD,93.48,93.66
Oui,0.35,0.48,0.13,13_Parent_CA-MD-GD,Parent,CA-MD-GD,93.35,93.48
toi,6.92,7.0,0.08000000000000007,13_Parent_CA-MB-LB,Parent,CA-MB-LB,153.92,154.0
derrière,6.57,6.92,0.34999999999999964,13_Parent_CA-MB-LB,Parent,CA-MB-LB,153.57,153.92
pas,0.51,0.7,0.18999999999999995,13_Parent_CA-MB-LB,Parent,CA-MB-LB,147.51,147.7
c'est,0.18,0.51,0.33,13_Parent_CA-MB-LB,Parent,CA-MB-LB,147.18,147.51
Non,0.0,0.18,0.18,13_Parent_CA-MB-LB,Parent,CA-MB-LB,147.0,147.18
ou,10.58,10.98,0.40000000000000036,13_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,188.58,188.98
peu,10.0,10.19,0.1899999999999995,13_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,188.0,188.19
un,9.89,10.0,0.10999999999999943,13_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,187.89,188.0
t'aider,9.67,9.89,0.22000000000000064,13_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,187.67,187.89
pour,9.53,9.67,0.14000000000000057,13_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,187.53,187.67
indice,8.89,9.31,0.41999999999999993,13_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,186.89,187.31
un,8.81,8.89,0.08000000000000007,13_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,186.81,186.89
donnes,8.66,8.81,0.15000000000000036,13_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,186.66,186.81
te,8.6,8.66,0.0600000000000005,13_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,186.6,186.66
je,8.51,8.6,0.08999999999999986,13_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,186.51,186.6
que,8.36,8.51,0.15000000000000036,13_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,186.36,186.51
veux,7.91,8.18,0.2699999999999996,13_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,185.91,186.18
Tu,0.47,0.61,0.14,13_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,178.47,178.61
Non,0.22,0.4,0.18000000000000002,13_Parent_CA-LJ-MJ,Parent,CA-LJ-MJ,178.22,178.4
mot,1.24,1.45,0.20999999999999996,13_Parent_CA-JL-JT,Parent,CA-JL-JT,182.24,182.45
un,1.15,1.24,0.09000000000000008,13_Parent_CA-JL-JT,Parent,CA-JL-JT,182.15,182.24
à,1.1,1.15,0.04999999999999982,13_Parent_CA-JL-JT,Parent,CA-JL-JT,182.1,182.15
pensé,0.85,1.1,0.2500000000000001,13_Parent_CA-JL-JT,Parent,CA-JL-JT,181.85,182.1
as,0.67,0.74,0.06999999999999995,13_Parent_CA-JL-JT,Parent,CA-JL-JT,181.67,181.74
tu,0.33,0.67,0.34,13_Parent_CA-JL-JT,Parent,CA-JL-JT,181.33,181.67
Alors,0.0,0.23,0.23,13_Parent_CA-JL-JT,Parent,CA-JL-JT,181.0,181.23
Hehe,3.55,4.3,0.75,13_Parent_CA-FB-MG,Parent,CA-FB-MG,110.55,111.3
allez,2.46,2.67,0.20999999999999996,13_Parent_CA-FB-MG,Parent,CA-FB-MG,109.46,109.67
joue,2.12,2.22,0.10000000000000009,13_Parent_CA-FB-MG,Parent,CA-FB-MG,109.12,109.22
on,2.01,2.12,0.11000000000000032,13_Parent_CA-FB-MG,Parent,CA-FB-MG,109.01,109.12
Alors,1.77,2.01,0.23999999999999977,13_Parent_CA-FB-MG,Parent,CA-FB-MG,108.77,109.01
jeu,1.7,1.77,0.07000000000000006,13_Parent_CA-FB-MG,Parent,CA-FB-MG,108.7,108.77
ce,1.66,1.7,0.040000000000000036,13_Parent_CA-FB-MG,Parent,CA-FB-MG,108.66,108.7
déjà,1.48,1.66,0.17999999999999994,13_Parent_CA-FB-MG,Parent,CA-FB-MG,108.48,108.66
connais,0.95,1.48,0.53,13_Parent_CA-FB-MG,Parent,CA-FB-MG,107.95,108.48
Tu,0.8,0.95,0.1499999999999999,13_Parent_CA-FB-MG,Parent,CA-FB-MG,107.8,107.95
that,8.92,9.0,0.08000000000000007,13_Parent_CA-BO-IO,Parent,CA-BO-IO,238.92,239.0
not,8.84,8.92,0.08000000000000007,13_Parent_CA-BO-IO,Parent,CA-BO-IO,238.84,238.92
it's,2.57,3.24,0.6700000000000004,13_Parent_CA-BO-IO,Parent,CA-BO-IO,232.57,233.24
it's,0.42,2.36,1.94,13_Parent_CA-BO-IO,Parent,CA-BO-IO,230.42,232.36
No,0.31,0.42,0.10999999999999999,13_Parent_CA-BO-IO,Parent,CA-BO-IO,230.31,230.42
trouvé,4.65,5.43,0.7799999999999994,13_Parent_CA-AN-ZN,Parent,CA-AN-ZN,176.65,177.43
T'as,1.34,1.91,0.5699999999999998,13_Parent_CA-AN-ZN,Parent,CA-AN-ZN,173.34,173.91
cetera,2.45,2.96,0.5099999999999998,13_Child_CA-RL-ML,Child,CA-RL-ML,145.45,145.96
et,2.39,2.45,0.06000000000000005,13_Child_CA-RL-ML,Child,CA-RL-ML,145.39,145.45
beauté,1.79,2.39,0.6000000000000001,13_Child_CA-RL-ML,Child,CA-RL-ML,144.79,145.39
la,1.63,1.79,0.16000000000000014,13_Child_CA-RL-ML,Child,CA-RL-ML,144.63,144.79
pour,1.39,1.63,0.24,13_Child_CA-RL-ML,Child,CA-RL-ML,144.39,144.63
sert,1.24,1.39,0.1499999999999999,13_Child_CA-RL-ML,Child,CA-RL-ML,144.24,144.39
s'en,1.06,1.24,0.17999999999999994,13_Child_CA-RL-ML,Child,CA-RL-ML,144.06,144.24
qu'on,0.92,1.06,0.14,13_Child_CA-RL-ML,Child,CA-RL-ML,143.92,144.06
Est-ce,0.82,0.92,0.10000000000000009,13_Child_CA-RL-ML,Child,CA-RL-ML,143.82,143.92
moment,2.9,3.42,0.52,13_Child_CA-LD-GD,Child,CA-LD-GD,161.9,162.42
quel,2.43,2.71,0.2799999999999998,13_Child_CA-LD-GD,Child,CA-LD-GD,161.43,161.71
à,2.12,2.33,0.20999999999999996,13_Child_CA-LD-GD,Child,CA-LD-GD,161.12,161.33
près,1.78,2.12,0.3400000000000001,13_Child_CA-LD-GD,Child,CA-LD-GD,160.78,161.12
peu,1.46,1.59,0.13000000000000012,13_Child_CA-LD-GD,Child,CA-LD-GD,160.46,160.59
à,0.68,1.04,0.36,13_Child_CA-LD-GD,Child,CA-LD-GD,159.68,160.04
Euh,0.33,0.37,0.03999999999999998,13_Child_CA-LD-GD,Child,CA-LD-GD,159.33,159.37
Oui,0.1,0.25,0.15,13_Adult2_AA-GD-DD,Adult2,AA-GD-DD,182.1,182.25
now,2.71,2.97,0.26000000000000023,13_Adult2_AA-BO-CM,Adult2,AA-BO-CM,175.71,175.97
me,2.65,2.71,0.06000000000000005,13_Adult2_AA-BO-CM,Adult2,AA-BO-CM,175.65,175.71
to,1.98,2.06,0.08000000000000007,13_Adult2_AA-BO-CM,Adult2,AA-BO-CM,174.98,175.06
up,1.28,1.98,0.7,13_Adult2_AA-BO-CM,Adult2,AA-BO-CM,174.28,174.98
it's,0.23,0.74,0.51,13_Adult2_AA-BO-CM,Adult2,AA-BO-CM,173.23,173.74
So,0.17,0.23,0.06,13_Adult2_AA-BO-CM,Adult2,AA-BO-CM,173.17,173.23
Directement,0.22,0.74,0.52,13_Adult1_AA-XA-EH,Adult1,AA-XA-EH,97.22,97.74
oui,2.015,2.18,0.16500000000000004,13_Adult1_AA-ML-MP,Adult1,AA-ML-MP,143.015,143.18
temps,1.73,2.015,0.28500000000000014,13_Adult1_AA-ML-MP,Adult1,AA-ML-MP,142.73,143.015
du,1.54,1.73,0.18999999999999995,13_Adult1_AA-ML-MP,Adult1,AA-ML-MP,142.54,142.73
plupart,1.19,1.54,0.3500000000000001,13_Adult1_AA-ML-MP,Adult1,AA-ML-MP,142.19,142.54
la,1.07,1.19,0.11999999999999988,13_Adult1_AA-ML-MP,Adult1,AA-ML-MP,142.07,142.19
enfin,0.885,1.07,0.18500000000000005,13_Adult1_AA-ML-MP,Adult1,AA-ML-MP,141.885,142.07
euh,0.68,0.885,0.20499999999999996,13_Adult1_AA-ML-MP,Adult1,AA-ML-MP,141.68,141.885
souvent,0.18,0.68,0.5,13_Adult1_AA-ML-MP,Adult1,AA-ML-MP,141.18,141.68
Oui,0.08,0.18,0.09999999999999999,13_Adult1_AA-ML-MP,Adult1,AA-ML-MP,141.08,141.18
dur,2.075,2.38,0.3049999999999997,13_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,103.075,103.38
objet,1.4,2.075,0.6750000000000003,13_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,102.4,103.075
un,1.25,1.4,0.1499999999999999,13_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,102.25,102.4
pas,1.03,1.17,0.1399999999999999,13_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,102.03,102.17
objet,0.75,1.03,0.28,13_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,101.75,102.03
d,0.66,0.75,0.08999999999999997,13_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,101.66,101.75
sorte,0.4,0.66,0.26,13_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,101.4,101.66
une,0.25,0.4,0.15000000000000002,13_Adult1_AA-MJ-CJ,Adult1,AA-MJ-CJ,101.25,101.4
